txn_id,account_id,amount,txn_type,txn_date,status
TXN-0000341,ACC-00010,5133.06,credit,2024-01-28T19:57:20Z,failed
TXN-0000342,ACC-00282,9.49,debit,2025-09-06T23:54:36Z,failed
TXN-0000343,ACC-00494,30953.69,credit,2025-11-22T08:52:11Z,failed
TXN-0000344,ACC-00288,10343.36,credit,2024-09-21T17:58:58Z,pending
TXN-0000345,ACC-00423,2714.71,debit,2025-10-17T19:13:04Z,pending
TXN-0000346,ACC-00170,28007.98,credit,2025-07-10T15:28:28Z,failed
TXN-0000347,ACC-00187,35795.96,debit,2024-03-16T16:21:27Z,failed
TXN-0000348,ACC-00114,110.85,credit,2025-10-06T14:09:24Z,failed
TXN-0000349,ACC-00494,39995.84,credit,2025-06-29T08:01:08Z,completed
TXN-0000350,ACC-00024,44843.96,credit,2024-04-19T02:09:45Z,failed
TXN-0000351,ACC-00381,36078.23,debit,2024-07-16T12:17:46Z,failed
TXN-0000352,ACC-00101,9377.98,credit,2024-06-16T10:52:46Z,pending
TXN-0000353,ACC-00423,39071.24,credit,2024-03-24T16:53:56Z,pending
TXN-0000354,ACC-00024,46331.4,debit,2025-08-22T17:49:45Z,pending
TXN-0000355,ACC-00235,32923.18,debit,2025-01-22T10:50:23Z,completed
TXN-0000356,ACC-00272,36810.96,credit,2025-10-13T12:39:56Z,failed
TXN-0000357,ACC-00248,46218.62,debit,2025-06-21T08:25:00Z,failed
TXN-0000358,ACC-00089,36525.0,debit,2024-03-21T10:23:08Z,pending
TXN-0000359,ACC-00337,30027.7,credit,2025-01-26T13:17:37Z,pending
TXN-0000360,ACC-00215,48975.06,debit,2024-07-31T12:11:48Z,pending
TXN-0000361,ACC-00494,17143.6,credit,2024-12-17T17:39:20Z,completed
TXN-0000362,ACC-00071,20637.86,credit,2025-10-16T20:02:47Z,failed
TXN-0000363,ACC-00281,43035.52,debit,2024-06-05T00:50:38Z,completed
TXN-0000364,ACC-00320,35719.51,credit,2025-12-16T12:15:32Z,failed
TXN-0000365,ACC-00068,49066.79,debit,2025-01-26T09:15:16Z,failed
TXN-0000366,ACC-00356,31844.23,debit,2025-08-13T21:52:27Z,pending
TXN-0000367,ACC-00288,24019.02,credit,2025-06-07T16:48:34Z,failed
TXN-0000368,ACC-00458,42069.62,credit,2025-11-12T13:21:40Z,pending
TXN-0000369,ACC-00414,639.51,debit,2024-01-20T15:06:24Z,pending
TXN-0000370,ACC-00075,2654.2,debit,2024-06-04T06:27:04Z,pending
TXN-0000371,ACC-00385,39276.82,credit,2025-06-14T19:19:08Z,pending
TXN-0000372,ACC-00075,41969.25,credit,2024-06-07T10:51:08Z,failed
TXN-0000373,ACC-00017,17934.76,credit,2024-03-20T14:21:56Z,failed
TXN-0000374,ACC-00445,33776.63,debit,2025-07-30T15:34:35Z,failed
TXN-0000375,ACC-00288,19444.94,credit,2025-06-22T05:15:52Z,failed
TXN-0000376,ACC-00025,46324.31,credit,2024-11-19T13:21:26Z,failed
TXN-0000377,ACC-00161,48291.69,debit,2024-01-11T01:41:22Z,failed
TXN-0000378,ACC-00129,10155.16,credit,2025-10-06T16:00:48Z,completed
TXN-0000379,ACC-00467,31689.79,credit,2025-08-09T12:13:40Z,failed
TXN-0000380,ACC-00280,36922.76,debit,2025-08-25T20:25:26Z,failed
TXN-0000381,ACC-00494,9675.69,credit,2024-05-17T19:27:30Z,failed
TXN-0000382,ACC-00039,9349.64,debit,2025-07-24T22:52:29Z,failed
TXN-0000383,ACC-00062,18860.53,credit,2024-08-04T19:01:45Z,failed
TXN-0000384,ACC-00136,6504.2,credit,2024-01-05T09:13:58Z,pending
TXN-0000385,ACC-00239,35484.76,debit,2024-02-01T00:32:47Z,completed
TXN-0000386,ACC-00476,16132.18,debit,2025-08-23T22:05:07Z,failed
TXN-0000387,ACC-00316,42157.16,credit,2025-01-16T00:31:56Z,failed
TXN-0000388,ACC-00282,17904.92,credit,2025-02-12T02:04:26Z,completed
TXN-0000389,ACC-00490,9194.27,debit,2025-09-02T16:54:57Z,failed
TXN-0000390,ACC-00082,20797.15,credit,2024-03-12T09:59:21Z,pending
TXN-0000391,ACC-00114,44169.95,credit,2024-09-14T03:31:39Z,pending
TXN-0000392,ACC-00151,10923.05,credit,2025-03-12T00:02:12Z,failed
TXN-0000393,ACC-00005,5736.98,credit,2024-12-12T03:50:22Z,completed
TXN-0000394,ACC-00464,32113.58,debit,2024-01-31T23:21:56Z,failed
TXN-0000395,ACC-00454,16047.53,debit,2024-10-26T17:14:55Z,pending
TXN-0000396,ACC-00277,36199.06,debit,2025-12-08T20:31:58Z,failed
TXN-0000397,ACC-00421,38524.95,credit,2025-01-13T02:41:51Z,completed
TXN-0000398,ACC-00152,44914.18,debit,2024-09-05T19:03:45Z,failed
TXN-0000399,ACC-00043,47410.64,debit,2025-08-23T15:42:07Z,failed
TXN-0000400,ACC-00274,367.52,debit,2024-06-12T17:15:05Z,failed
TXN-0000401,ACC-00323,38679.34,credit,2025-10-11T01:55:34Z,completed
TXN-0000402,ACC-00106,26888.17,credit,2025-05-17T04:46:24Z,completed
TXN-0000403,ACC-00383,34302.49,debit,2024-12-22T16:34:43Z,failed
TXN-0000404,ACC-00170,1895.28,debit,2024-02-12T03:37:48Z,completed
TXN-0000405,ACC-00407,12596.15,debit,2025-03-22T14:04:26Z,completed
TXN-0000406,ACC-00467,12933.14,credit,2024-12-16T09:35:30Z,failed
TXN-0000407,ACC-00208,21651.82,debit,2024-10-29T12:50:27Z,failed
TXN-0000408,ACC-00061,26742.18,debit,2025-08-10T04:07:36Z,failed
TXN-0000409,ACC-00300,2276.8,debit,2024-10-04T20:00:49Z,failed
TXN-0000410,ACC-00055,14492.54,credit,2025-04-16T03:12:24Z,completed
TXN-0000411,ACC-00145,38263.95,credit,2024-10-23T06:03:51Z,pending
TXN-0000412,ACC-00421,33036.5,credit,2024-05-01T10:04:50Z,failed
TXN-0000413,ACC-00113,6819.94,credit,2025-09-10T20:52:38Z,failed
TXN-0000414,ACC-00152,48006.75,debit,2024-08-19T12:10:33Z,failed
TXN-0000415,ACC-00455,45708.53,credit,2024-01-09T15:51:17Z,failed
TXN-0000416,ACC-00448,27753.93,debit,2024-02-02T10:42:28Z,completed
TXN-0000417,ACC-00294,29833.15,debit,2024-08-24T15:51:17Z,completed
TXN-0000418,ACC-00384,37071.78,credit,2024-06-13T11:03:45Z,pending
TXN-0000419,ACC-00464,32296.93,debit,2024-05-05T00:24:24Z,completed
TXN-0000420,ACC-00114,30844.63,credit,2024-05-30T22:30:11Z,completed
TXN-0000421,ACC-00093,33549.22,debit,2025-10-23T07:01:02Z,failed
TXN-0000422,ACC-00237,32234.08,debit,2024-08-13T18:09:30Z,failed
TXN-0000423,ACC-00035,12535.13,debit,2025-07-17T13:57:50Z,failed
TXN-0000424,ACC-00250,47577.04,credit,2024-04-09T14:06:12Z,failed
TXN-0000425,ACC-00336,11727.41,credit,2025-04-26T04:36:40Z,completed
TXN-0000426,ACC-00461,9675.73,credit,2024-12-16T00:38:59Z,pending
TXN-0000427,ACC-00316,32971.45,debit,2025-03-15T06:39:12Z,failed
TXN-0000428,ACC-00187,40385.18,credit,2024-05-10T23:40:06Z,completed
TXN-0000429,ACC-00161,12309.51,debit,2025-07-07T04:21:14Z,failed
TXN-0000430,ACC-00329,21806.77,credit,2024-04-14T07:38:31Z,failed
TXN-0000431,ACC-00376,16578.82,credit,2024-12-25T12:07:08Z,pending
TXN-0000432,ACC-00184,38738.57,credit,2025-03-04T11:54:29Z,completed
TXN-0000433,ACC-00090,32277.93,debit,2025-10-15T20:09:31Z,pending
TXN-0000434,ACC-00440,41322.36,debit,2024-07-23T11:02:58Z,failed
TXN-0000435,ACC-00454,31331.32,debit,2025-11-23T22:02:45Z,completed
TXN-0000436,ACC-00435,25359.41,debit,2025-09-23T04:45:08Z,failed
TXN-0000437,ACC-00297,20257.32,debit,2025-12-04T22:43:23Z,completed
TXN-0000438,ACC-00283,13031.56,credit,2025-05-22T21:43:52Z,completed
TXN-0000439,ACC-00188,19625.52,credit,2024-04-13T23:43:39Z,pending
TXN-0000440,ACC-00257,25521.09,credit,2024-10-09T14:56:44Z,failed
TXN-0000441,ACC-00006,33134.26,debit,2025-08-11T03:20:39Z,failed
TXN-0000442,ACC-00072,22311.58,debit,2025-03-15T21:39:51Z,failed
TXN-0000443,ACC-00338,43609.89,debit,2025-07-25T14:32:22Z,failed
TXN-0000444,ACC-00248,46958.82,debit,2024-06-18T23:05:02Z,pending
TXN-0000445,ACC-00119,3144.0,credit,2024-06-30T18:25:27Z,completed
TXN-0000446,ACC-00343,10339.5,credit,2024-10-28T10:34:47Z,pending
TXN-0000447,ACC-00470,22732.72,debit,2024-01-31T23:52:38Z,failed
TXN-0000448,ACC-00166,5162.15,credit,2025-10-10T11:08:49Z,failed
TXN-0000449,ACC-00135,28931.99,debit,2024-10-19T13:26:35Z,failed
TXN-0000450,ACC-00194,18265.47,debit,2025-02-05T07:17:40Z,pending
TXN-0000451,ACC-00193,48633.73,debit,2025-02-05T01:52:03Z,pending
TXN-0000452,ACC-00181,40862.02,credit,2025-01-13T03:45:26Z,pending
TXN-0000453,ACC-00455,30210.94,debit,2024-12-07T16:18:22Z,completed
TXN-0000454,ACC-00118,3855.33,credit,2024-06-13T06:57:52Z,completed
TXN-0000455,ACC-00096,7868.71,debit,2025-05-28T11:58:37Z,completed
TXN-0000456,ACC-00213,40558.82,debit,2025-01-09T00:07:15Z,failed
TXN-0000457,ACC-00246,23951.58,debit,2025-05-17T17:47:11Z,pending
TXN-0000458,ACC-00012,12184.27,debit,2025-03-21T10:33:48Z,failed
TXN-0000459,ACC-00083,6737.07,debit,2025-11-22T21:40:19Z,failed
TXN-0000460,ACC-00076,2796.54,credit,2025-12-17T11:39:21Z,completed
TXN-0000461,ACC-00265,47911.96,debit,2025-11-13T08:35:39Z,failed
TXN-0000462,ACC-00373,33087.59,credit,2024-03-07T14:28:04Z,completed
TXN-0000463,ACC-00230,30326.69,credit,2025-11-04T15:41:18Z,pending
TXN-0000464,ACC-00088,10968.97,credit,2025-04-11T16:26:43Z,completed
TXN-0000465,ACC-00407,29132.72,debit,2025-04-29T01:30:31Z,failed
TXN-0000466,ACC-00262,13226.77,credit,2025-12-17T09:53:11Z,pending
TXN-0000467,ACC-00306,29530.21,debit,2024-10-20T18:22:14Z,pending
TXN-0000468,ACC-00068,5429.4,debit,2025-02-10T00:02:44Z,failed
TXN-0000469,ACC-00351,20990.33,debit,2025-04-15T07:32:36Z,completed
TXN-0000470,ACC-00091,23793.98,debit,2025-11-12T18:29:42Z,failed
TXN-0000471,ACC-00258,37619.41,debit,2025-01-09T13:37:21Z,failed
TXN-0000472,ACC-00067,45099.34,debit,2025-11-27T16:42:47Z,failed
TXN-0000473,ACC-00333,21575.41,credit,2024-10-14T16:20:09Z,completed
TXN-0000474,ACC-00358,26491.3,debit,2025-12-29T21:26:49Z,pending
TXN-0000475,ACC-00405,38433.81,credit,2025-04-02T12:39:07Z,failed
TXN-0000476,ACC-00465,38077.2,debit,2024-11-26T11:41:50Z,completed
TXN-0000477,ACC-00131,23857.58,debit,2025-12-07T21:13:14Z,completed
TXN-0000478,ACC-00146,29915.02,credit,2024-07-19T05:49:59Z,completed
TXN-0000479,ACC-00003,35457.73,debit,2025-03-24T22:27:40Z,failed
TXN-0000480,ACC-00061,25988.57,credit,2025-05-23T09:37:26Z,completed
TXN-0000481,ACC-00353,40214.55,credit,2024-10-08T09:11:54Z,completed
TXN-0000482,ACC-00080,21304.15,credit,2024-07-21T23:02:20Z,failed
TXN-0000483,ACC-00217,28233.95,credit,2025-06-12T15:24:35Z,pending
TXN-0000484,ACC-00387,10185.48,credit,2024-05-18T19:34:29Z,pending
TXN-0000485,ACC-00287,27746.01,credit,2024-08-26T04:25:40Z,failed
TXN-0000486,ACC-00177,38709.95,credit,2025-07-25T11:58:43Z,completed
TXN-0000487,ACC-00438,43191.66,debit,2025-08-03T20:16:01Z,completed
TXN-0000488,ACC-00229,39155.68,debit,2024-03-18T21:19:44Z,completed
TXN-0000489,ACC-00261,20028.64,credit,2025-09-14T00:59:44Z,failed
TXN-0000490,ACC-00315,34853.17,debit,2024-05-04T20:22:25Z,pending
TXN-0000491,ACC-00494,31794.2,debit,2025-10-01T10:35:39Z,completed
TXN-0000492,ACC-00242,46293.16,credit,2024-03-09T11:03:41Z,completed
TXN-0000493,ACC-00135,11089.29,debit,2025-04-18T01:07:15Z,completed
TXN-0000494,ACC-00371,19216.92,credit,2025-04-21T21:08:53Z,failed
TXN-0000495,ACC-00267,14324.18,debit,2025-08-23T21:06:24Z,completed
TXN-0000496,ACC-00328,24718.92,debit,2024-06-05T16:05:43Z,failed
TXN-0000497,ACC-00477,40195.69,credit,2024-05-31T06:20:16Z,completed
TXN-0000498,ACC-00402,29976.15,debit,2025-04-22T19:58:21Z,completed
TXN-0000499,ACC-00346,1804.02,debit,2025-05-23T18:26:29Z,completed
TXN-0000500,ACC-00500,7873.08,credit,2025-08-28T14:09:21Z,pending
TXN-0000501,ACC-00181,33483.43,credit,2025-03-31T05:19:34Z,completed
TXN-0000502,ACC-00266,769.31,debit,2025-12-14T22:42:32Z,completed
TXN-0000503,ACC-00282,14225.4,credit,2024-09-26T21:24:18Z,pending
TXN-0000504,ACC-00116,30318.56,debit,2024-12-19T05:19:20Z,pending
TXN-0000505,ACC-00295,233.57,debit,2024-11-12T05:32:22Z,failed
TXN-0000506,ACC-00055,27931.98,credit,2024-09-21T01:25:24Z,completed
TXN-0000507,ACC-00412,25664.82,credit,2025-11-11T11:55:51Z,failed
TXN-0000508,ACC-00417,39669.67,credit,2025-06-23T04:40:27Z,pending
TXN-0000509,ACC-00495,18854.64,credit,2025-08-21T01:13:43Z,completed
TXN-0000510,ACC-00388,16983.7,credit,2025-06-13T09:50:44Z,pending
TXN-0000511,ACC-00460,29341.74,debit,2025-01-09T08:34:30Z,completed
TXN-0000512,ACC-00133,3378.65,debit,2025-06-09T18:34:20Z,failed
TXN-0000513,ACC-00118,40008.27,credit,2024-10-01T06:11:29Z,failed
TXN-0000514,ACC-00275,487.15,credit,2024-07-11T19:51:26Z,pending
TXN-0000515,ACC-00048,19947.13,credit,2024-02-29T01:16:47Z,failed
TXN-0000516,ACC-00477,8925.11,credit,2024-10-01T14:25:28Z,completed
TXN-0000517,ACC-00458,28686.06,debit,2025-08-02T13:21:38Z,failed
TXN-0000518,ACC-00477,45496.46,credit,2025-07-26T12:46:05Z,completed
TXN-0000519,ACC-00121,36771.72,credit,2024-06-09T14:37:59Z,completed
TXN-0000520,ACC-00104,41747.19,credit,2024-05-01T03:58:05Z,completed
TXN-0000521,ACC-00062,46009.49,credit,2025-04-21T18:33:51Z,completed
TXN-0000522,ACC-00392,42854.61,debit,2025-10-20T16:03:47Z,pending
TXN-0000523,ACC-00191,31033.75,credit,2025-11-28T14:11:33Z,failed
TXN-0000524,ACC-00445,13737.38,debit,2025-08-16T14:52:56Z,failed
TXN-0000525,ACC-00144,19894.58,debit,2024-02-12T01:23:42Z,failed
TXN-0000526,ACC-00410,21159.37,debit,2025-01-25T06:49:00Z,pending
TXN-0000527,ACC-00202,43020.15,debit,2024-12-21T02:45:06Z,completed
TXN-0000528,ACC-00358,25910.74,credit,2025-06-19T07:48:57Z,completed
TXN-0000529,ACC-00007,33705.48,credit,2025-03-27T06:46:41Z,completed
TXN-0000530,ACC-00167,18080.75,credit,2024-05-25T08:46:27Z,failed
TXN-0000531,ACC-00135,11857.72,credit,2025-04-21T04:42:53Z,pending
TXN-0000532,ACC-00188,9196.5,credit,2024-06-12T12:36:35Z,pending
TXN-0000533,ACC-00359,37610.04,credit,2025-10-25T13:47:33Z,pending
TXN-0000534,ACC-00144,22537.0,debit,2025-03-23T07:25:06Z,failed
TXN-0000535,ACC-00118,40709.72,credit,2025-09-16T13:16:44Z,completed
TXN-0000536,ACC-00285,21611.51,credit,2024-06-01T06:52:59Z,completed
TXN-0000537,ACC-00410,47957.44,debit,2025-01-02T09:07:01Z,completed
TXN-0000538,ACC-00091,21076.61,debit,2025-11-24T19:46:02Z,failed
TXN-0000539,ACC-00265,26699.6,credit,2025-09-01T23:40:01Z,pending
TXN-0000540,ACC-00154,12549.45,debit,2024-11-05T10:44:59Z,completed
TXN-0000541,ACC-00354,8167.93,debit,2025-09-24T02:40:06Z,pending
TXN-0000542,ACC-00244,41948.75,debit,2024-12-15T09:54:05Z,failed
TXN-0000543,ACC-00172,12989.2,credit,2025-03-11T05:40:54Z,failed
TXN-0000544,ACC-00478,40500.98,credit,2024-01-16T09:45:26Z,pending
TXN-0000545,ACC-00063,17555.17,debit,2025-03-24T01:20:00Z,failed
TXN-0000546,ACC-00333,32456.9,debit,2025-08-29T02:00:57Z,pending
TXN-0000547,ACC-00182,16255.19,credit,2025-08-24T18:16:54Z,failed
TXN-0000548,ACC-00229,44481.73,credit,2025-04-21T15:31:18Z,pending
TXN-0000549,ACC-00238,31585.98,debit,2025-11-05T09:29:44Z,completed
TXN-0000550,ACC-00328,40386.05,credit,2024-11-23T15:13:45Z,failed
TXN-0000551,ACC-00314,28582.31,debit,2024-03-02T10:45:11Z,completed
TXN-0000552,ACC-00176,11411.67,credit,2025-05-22T05:02:47Z,pending
TXN-0000553,ACC-00364,13374.35,credit,2024-07-29T16:25:51Z,pending
TXN-0000554,ACC-00400,43140.46,credit,2025-08-03T21:46:57Z,failed
TXN-0000555,ACC-00267,48276.34,credit,2024-05-09T23:02:08Z,completed
TXN-0000556,ACC-00438,1156.03,debit,2025-05-29T04:59:41Z,pending
TXN-0000557,ACC-00482,37194.02,debit,2024-06-12T13:20:13Z,completed
TXN-0000558,ACC-00204,5151.36,debit,2025-12-28T15:05:58Z,pending
TXN-0000559,ACC-00281,2692.22,credit,2025-02-10T23:44:49Z,completed
TXN-0000560,ACC-00054,13123.35,debit,2024-03-06T11:40:33Z,failed
TXN-0000561,ACC-00477,44273.68,credit,2024-06-27T03:30:17Z,completed
TXN-0000562,ACC-00378,14209.48,debit,2024-04-11T23:10:57Z,failed
TXN-0000563,ACC-00430,8531.23,debit,2025-05-30T09:27:08Z,pending
TXN-0000564,ACC-00441,45763.7,credit,2024-12-28T21:07:03Z,failed
TXN-0000565,ACC-00479,13621.45,credit,2024-04-14T22:43:27Z,failed
TXN-0000566,ACC-00277,8852.65,credit,2025-05-05T03:34:42Z,failed
TXN-0000567,ACC-00326,43864.81,credit,2025-02-10T13:59:52Z,failed
TXN-0000568,ACC-00328,26689.67,credit,2025-01-09T02:38:17Z,failed
TXN-0000569,ACC-00117,40235.58,credit,2024-08-27T03:04:44Z,pending
TXN-0000570,ACC-00212,12991.09,credit,2024-01-09T04:46:29Z,completed
TXN-0000571,ACC-00268,40769.17,debit,2024-09-24T02:28:46Z,pending
TXN-0000572,ACC-00241,26755.41,credit,2025-08-09T19:01:54Z,pending
TXN-0000573,ACC-00154,457.62,credit,2025-09-11T19:08:29Z,pending
TXN-0000574,ACC-00306,11561.54,debit,2025-03-01T19:24:57Z,pending
TXN-0000575,ACC-00097,20587.38,credit,2024-11-02T14:42:43Z,completed
TXN-0000576,ACC-00084,35747.18,credit,2025-10-05T10:59:45Z,pending
TXN-0000577,ACC-00113,13149.75,credit,2025-04-30T16:51:57Z,completed
TXN-0000578,ACC-00265,38227.15,credit,2024-08-09T02:45:40Z,failed
TXN-0000579,ACC-00381,26597.68,credit,2024-11-16T17:05:10Z,completed
TXN-0000580,ACC-00437,3424.13,debit,2024-08-12T22:26:51Z,completed
TXN-0000581,ACC-00327,22767.7,credit,2024-07-30T08:56:52Z,failed
TXN-0000582,ACC-00319,24600.31,credit,2024-01-16T01:33:23Z,completed
TXN-0000583,ACC-00026,48485.84,debit,2024-05-24T10:07:40Z,completed
TXN-0000584,ACC-00145,13460.49,credit,2025-07-18T18:15:29Z,completed
TXN-0000585,ACC-00120,4510.76,debit,2025-01-18T08:59:23Z,completed
TXN-0000586,ACC-00176,21012.73,credit,2024-10-15T11:20:36Z,pending
TXN-0000587,ACC-00357,39571.44,credit,2024-03-03T07:28:00Z,completed
TXN-0000588,ACC-00029,13325.91,credit,2024-02-25T10:42:25Z,failed
TXN-0000589,ACC-00241,9081.01,credit,2025-09-26T18:39:27Z,pending
TXN-0000590,ACC-00425,631.76,debit,2024-10-25T21:09:09Z,pending
TXN-0000591,ACC-00127,36881.21,debit,2024-06-03T16:58:55Z,pending
TXN-0000592,ACC-00377,38550.03,debit,2025-01-02T06:06:25Z,pending
TXN-0000593,ACC-00349,48060.73,credit,2024-05-03T04:43:53Z,failed
TXN-0000594,ACC-00373,2110.25,debit,2024-07-15T18:05:30Z,pending
TXN-0000595,ACC-00327,14941.36,credit,2025-11-20T08:33:50Z,completed
TXN-0000596,ACC-00443,33335.07,debit,2024-07-02T06:43:19Z,failed
TXN-0000597,ACC-00223,16226.35,debit,2025-09-09T00:30:37Z,pending
TXN-0000598,ACC-00300,5983.36,debit,2024-01-07T22:27:52Z,completed
TXN-0000599,ACC-00298,39173.98,credit,2025-06-18T16:49:40Z,failed
TXN-0000600,ACC-00080,18570.56,debit,2024-07-12T04:31:08Z,completed
TXN-0000601,ACC-00256,4570.99,credit,2025-12-24T00:16:44Z,failed
TXN-0000602,ACC-00031,2989.7,debit,2025-06-28T17:42:14Z,failed
TXN-0000603,ACC-00406,5370.48,credit,2024-06-29T17:22:10Z,pending
TXN-0000604,ACC-00286,39428.3,credit,2025-09-17T16:04:52Z,pending
TXN-0000605,ACC-00376,9649.07,credit,2024-10-05T04:43:33Z,failed
TXN-0000606,ACC-00069,12535.56,debit,2025-01-11T22:41:14Z,failed
TXN-0000607,ACC-00225,27951.68,credit,2024-05-27T09:40:40Z,failed
TXN-0000608,ACC-00096,27181.48,credit,2025-07-22T20:58:13Z,pending
TXN-0000609,ACC-00141,43383.22,debit,2024-02-23T11:57:09Z,failed
TXN-0000610,ACC-00080,22469.76,credit,2025-02-24T16:16:00Z,pending
TXN-0000611,ACC-00233,36.99,credit,2025-07-23T20:22:17Z,completed
TXN-0000612,ACC-00453,936.97,credit,2025-08-25T17:59:50Z,failed
TXN-0000613,ACC-00123,16035.38,debit,2025-05-26T07:24:14Z,failed
TXN-0000614,ACC-00420,19375.15,credit,2025-08-17T18:19:05Z,failed
TXN-0000615,ACC-00079,30652.35,credit,2024-11-14T07:18:36Z,failed
TXN-0000616,ACC-00165,5524.1,debit,2024-02-04T00:04:02Z,completed
TXN-0000617,ACC-00092,43674.77,debit,2024-03-24T03:39:10Z,pending
TXN-0000618,ACC-00099,4938.58,credit,2025-05-26T00:32:28Z,pending
TXN-0000619,ACC-00270,31198.9,credit,2024-02-08T03:01:20Z,pending
TXN-0000620,ACC-00114,30298.08,debit,2024-01-11T03:56:33Z,completed
TXN-0000621,ACC-00336,24570.78,debit,2024-12-29T13:15:17Z,failed
TXN-0000622,ACC-00032,18046.94,credit,2025-09-30T11:41:05Z,pending
TXN-0000623,ACC-00407,35421.98,credit,2025-02-14T21:39:47Z,completed
TXN-0000624,ACC-00376,3520.34,credit,2024-03-01T12:49:14Z,completed
TXN-0000625,ACC-00492,25974.74,debit,2025-07-17T06:11:04Z,completed
TXN-0000626,ACC-00273,19267.17,debit,2025-02-12T16:55:48Z,failed
TXN-0000627,ACC-00128,28501.81,debit,2025-03-09T17:46:05Z,failed
TXN-0000628,ACC-00286,20759.81,debit,2025-08-18T04:33:29Z,failed
TXN-0000629,ACC-00296,17898.81,credit,2025-06-29T16:29:20Z,failed
TXN-0000630,ACC-00219,44141.32,debit,2025-09-07T12:33:17Z,completed
TXN-0000631,ACC-00282,20078.46,credit,2025-05-25T17:16:57Z,completed
TXN-0000632,ACC-00274,49921.68,credit,2025-12-26T02:04:24Z,pending
TXN-0000633,ACC-00463,15758.43,credit,2025-10-18T05:13:13Z,pending
TXN-0000634,ACC-00212,38209.45,credit,2025-10-03T16:38:41Z,failed
TXN-0000635,ACC-00166,30421.06,debit,2024-10-18T07:40:56Z,failed
TXN-0000636,ACC-00475,37229.17,credit,2024-12-17T09:24:43Z,pending
TXN-0000637,ACC-00492,19855.13,debit,2024-08-08T23:07:55Z,failed
TXN-0000638,ACC-00009,25880.95,credit,2024-01-06T02:27:06Z,pending
TXN-0000639,ACC-00114,10741.93,credit,2024-01-17T20:32:34Z,failed
TXN-0000640,ACC-00422,13798.58,debit,2024-03-14T05:38:22Z,completed
TXN-0000641,ACC-00236,17783.43,debit,2024-07-24T19:44:15Z,pending
TXN-0000642,ACC-00456,29108.2,debit,2024-07-18T00:43:52Z,pending
TXN-0000643,ACC-00048,28524.79,debit,2025-07-24T07:42:34Z,completed
TXN-0000644,ACC-00371,16235.28,credit,2024-05-14T07:08:09Z,pending
TXN-0000645,ACC-00423,44951.31,debit,2025-04-07T07:54:49Z,failed
TXN-0000646,ACC-00154,1869.54,credit,2024-03-01T22:55:28Z,completed
TXN-0000647,ACC-00472,38545.3,credit,2025-11-14T08:31:15Z,pending
TXN-0000648,ACC-00214,46512.37,debit,2025-11-06T13:59:44Z,completed
TXN-0000649,ACC-00383,32639.31,debit,2025-05-07T08:30:43Z,failed
TXN-0000650,ACC-00196,2707.34,debit,2024-09-05T00:29:30Z,failed
TXN-0000651,ACC-00290,7479.85,debit,2024-04-28T23:48:29Z,completed
TXN-0000652,ACC-00345,36579.2,credit,2024-12-12T02:53:19Z,failed
TXN-0000653,ACC-00295,25236.96,debit,2024-12-01T11:51:52Z,pending
TXN-0000654,ACC-00403,19716.73,debit,2024-09-18T02:37:44Z,completed
TXN-0000655,ACC-00244,28572.46,debit,2025-03-01T18:18:05Z,pending
TXN-0000656,ACC-00135,4254.86,credit,2025-08-24T01:08:45Z,failed
TXN-0000657,ACC-00067,38101.88,credit,2025-03-10T10:02:11Z,completed
TXN-0000658,ACC-00250,19766.54,debit,2025-03-11T20:55:20Z,failed
TXN-0000659,ACC-00377,26212.86,debit,2024-02-25T15:32:26Z,pending
TXN-0000660,ACC-00398,21503.86,debit,2024-03-28T09:42:31Z,failed
TXN-0000661,ACC-00212,21177.61,credit,2024-05-27T22:59:10Z,pending
TXN-0000662,ACC-00177,29694.26,debit,2025-08-20T19:53:57Z,pending
TXN-0000663,ACC-00087,49382.61,credit,2025-04-29T00:57:26Z,completed
TXN-0000664,ACC-00226,2244.83,debit,2024-06-04T02:24:07Z,failed
TXN-0000665,ACC-00192,7800.4,debit,2024-03-28T06:45:39Z,failed
TXN-0000666,ACC-00028,12153.17,debit,2025-11-05T18:43:03Z,pending
TXN-0000667,ACC-00008,17164.23,debit,2024-08-24T23:48:45Z,pending
